1000,1000,170,266,234,552,0
1001,1001,171,267,231,551,0
1002,1002,173,269,228,549,0
1003,1003,175,271,224,546,0
1004,1004,176,272,220,544,0
1005,1005,178,274,216,541,0
1006,1006,180,276,213,539,0
1007,1007,181,277,211,538,0
1008,1008,181,277,210,537,0
1009,1009,182,279,210,537,0
1010,1010,182,279,211,538,0
1011,1011,182,280,212,539,0
1012,1012,183,282,214,541,0
1013,1013,183,284,215,542,0
1014,1014,183,285,217,544,0
1015,1015,183,286,219,546,0
1016,1016,183,287,220,547,0
1017,1017,183,288,222,549,0
1018,1018,184,289,223,550,0
1019,1019,183,288,225,552,0
1020,1020,183,287,227,554,0
1021,1021,182,285,228,555,0
1022,1022,181,283,230,557,0
1023,1023,180,281,232,559,0
1024,1024,178,277,234,561,0
1025,1025,176,274,235,562,0
1026,1026,174,271,236,563,0
1027,1027,172,269,237,564,0
1028,1028,169,265,237,564,0
1029,1029,160,261,238,565,0
1030,1030,147,257,238,565,0
1031,1031,140,254,238,565,0
1032,1032,139,252,238,565,0
1033,1033,139,250,239,566,0
1034,1034,138,245,239,566,0
1035,1035,138,241,240,567,0
1036,1036,138,238,240,567,0
1037,1037,137,234,241,568,0
1038,1038,137,233,241,568,0
1039,1039,137,233,241,568,0
1040,1040,138,234,241,568,0
1041,1041,138,234,241,568,0
1042,1042,138,234,240,567,0
1043,1043,139,235,240,567,0
1044,1044,139,235,240,567,0
1045,1045,139,235,239,566,0
1046,1046,140,236,239,566,0
1047,1047,140,236,239,566,0
1048,1048,140,236,239,566,0
1049,1049,141,239,242,569,0
1050,1050,141,242,248,575,0
1051,1051,141,244,251,578,0
1052,1052,141,244,250,577,0
1053,1053,141,245,248,575,0
1054,1054,141,245,246,573,0
1055,1055,141,245,243,570,0
1056,1056,141,246,240,567,0
1057,1057,142,247,237,564,0
1058,1058,142,247,235,562,0
1059,1059,141,237,235,562,0
1060,1060,140,230,234,561,0
1061,1061,138,225,233,560,0
1062,1062,136,224,233,560,0
1063,1063,134,224,232,559,0
1064,1064,131,223,232,559,0
1065,1065,128,224,231,558,0
1066,1066,124,223,231,558,0
1067,1067,121,222,231,558,0
1068,1068,118,221,231,558,0
1069,1069,115,219,232,559,0
1070,1070,112,217,234,559,0
1071,1071,109,214,237,560,0
1072,1072,106,212,241,562,0
1073,1073,103,210,246,564,0
1074,1074,100,207,251,565,0
1075,1075,97,205,255,566,0
1076,1076,95,203,259,567,0
1077,1077,93,202,262,567,0
1078,1078,90,199,264,566,0
1079,1079,89,199,265,564,0
1080,1080,87,198,266,562,0
1081,1081,85,197,267,560,0
1082,1082,84,196,268,557,0
1083,1083,82,195,269,555,0
1084,1084,81,195,270,553,0
1085,1085,79,194,270,550,0
1086,1086,78,193,271,549,0
1087,1087,77,192,271,548,0
1088,1088,76,192,271,548,0
1089,1089,75,191,270,547,0
1090,1090,74,190,268,547,0
1091,1091,74,190,264,545,0
1092,1092,73,189,260,543,0
1093,1093,72,188,257,543,0
1094,1094,69,185,254,542,0
1095,1095,63,179,251,542,0
1096,1096,57,173,248,543,0
1097,1097,51,167,245,543,0
1098,1098,48,164,242,543,0
1099,1099,46,162,238,542,0
1100,1100,44,160,235,543,0
1101,1101,43,159,231,542,0
1102,1102,42,158,228,542,0
1103,1103,42,158,225,542,0
1104,1104,44,160,224,543,0
1105,1105,49,165,223,545,0
1106,1106,56,172,222,546,0
1107,1107,63,179,221,546,0
1108,1108,69,185,221,547,0
1109,1109,74,190,221,546,0
1110,1110,79,195,222,546,0
1111,1111,84,200,223,546,0
1112,1112,89,205,225,546,0
1113,1113,95,211,226,545,0
1114,1114,102,218,230,548,0
1115,1115,111,227,235,551,0
1116,1116,121,237,242,556,0
1117,1117,131,247,248,561,0
1118,1118,140,256,252,565,0
1119,1119,149,264,254,567,0
1120,1120,159,273,257,570,0
1121,1121,167,280,258,572,0
1122,1122,174,286,260,575,0
1123,1123,178,289,260,575,0
1124,1124,180,291,260,577,0
1125,1125,182,294,259,577,0
1126,1126,184,297,258,579,0
1127,1127,184,298,257,580,0
1128,1128,185,301,254,580,0
